ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,BCO Location Code
02M255,M255,M.S. 255 Salk School of Science,310200010255,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 21 2000,Open,M040,320 EAST 20 STREET,MANHATTAN,NY,10003,1009250012,6400,106,2,MN21,Gramercy,Marsha Wallace,I.A. Principal,212-614-8785,212-614-0095,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M260,M260,The Clinton School,310200010260,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 21 2000,Open,M868,10 East 15 Street,Manhattan,NY,10003,1008420034,5200,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Jonathan Levin,Principal,212-524-4360,212-524-4365,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M267,M267,"East Side Elementary School, PS 267",310200010267,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,M267,213 East 63 Street,Manhattan,NY,10065,1014180007,11000,108,4,MN31,Lenox Hill-Roosevelt Island,Medea Mcevoy,Principal,212-888-7848,212-371-2891,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M276,M276,Battery Park City School,310200010276,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2009,Open,M276,55 BATTERY PLACE,MANHATTAN,NY,10280,1000160040,31704,101,1,MN25,Battery Park City-Lower Manhattan,Alexis Tabor,Principal,212-266-5800,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M280,M280,Manhattan Early College School for Marketing and Media Arts,310200011280,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Sarah Kaplan,Principal,212-225-0880,212-225-0882,2,2,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
02M281,M281,The River School,310200010281,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2013,Open,M281,425 East 35 Street,Manhattan,NY,10016,1009670001,8601,106,4,MN19,Turtle Bay-East Midtown,JESSICA ORLEANS,Principal,212-251-6640,212-251-6645,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M282,M282,Urban Assembly Maker Academy,310200011282,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Amy Piller,Principal,212-225-0890,212-225-0991,2,2,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
02M288,M288,Food and Finance High School,310200011288,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,AMBAR VENTURA,Principal,212-586-2943,212-586-4205,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M289,M289,I.S. 289,310200010289,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",May 27 1998,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,1000160221,31703,101,1,MN25,Battery Park City-Lower Manhattan,Zeynep Ozkan,Principal,212-571-9268,212-587-6610,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M290,M290,P.S. 290 Manhattan New School,310200010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1999,Open,M190,311 EAST 82 STREET,MANHATTAN,NY,10028,1015450005,13800,108,5,MN32,Yorkville,Amy Obrien,I.A. Principal,212-734-7127,212-772-8879,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M294,M294,Essex Street Academy,310200011294,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Wallace Simpson,Principal,212-475-4773,212-674-2058,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M296,M296,High School of Hospitality Management,310200011296,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Sep 8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,YVES MOMPOINT JR,Principal,212-586-0963,212-265-1307,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M297,M297,M.S. 297,310200010297,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2017,Open,M323,75 MORTON STREET,MANHATTAN,NY,10014,1006030049,6900,102,3,MN23,West Village,Claudia Rivera,Principal,212-295-7555,212-524-4365,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M298,M298,Pace High School,310200011298,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Eric Glatz,Principal,212-334-4663,212-334-4919,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M300,M300,"Urban Assembly School of Design and Construction, The",310200011300,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,Oluwamayomikun Akinwunmi,I.A. Principal,212-586-0981,212-586-1731,2,2,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
02M303,M303,"Facing History School, The",310200011303,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,Dana Panagot,Principal,212-757-2680,212-757-2156,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M305,M305,"Urban Assembly Academy of Government and Law, The",310200011305,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Jacqueline D'Agostino,Principal,212-505-0745,212-674-8021,2,2,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
02M308,M308,Lower Manhattan Arts Academy,310200011308,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Joel Lowy,Principal,212-505-0143,212-674-8021,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M312,M312,New York City Lab Middle School for Collaborative Studies,310200010312,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,MEGAN ADAMS,Principal,212-691-6119,212-691-6219,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M313,M313,"James Baldwin School, The: A School for Expeditionary Learning",310200011313,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Melissa Jacobs,I.A. Principal,212-627-2812,212-627-9803,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M316,M316,"Urban Assembly School of Business for Young Women, the",310200011316,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M282,26 BROADWAY,MANHATTAN,NY,10004,1000220013,900,101,1,MN25,Battery Park City-Lower Manhattan,PATRICIA MINAYA,Principal,212-668-0169,212-668-0635,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M340,M340,Sixth Avenue Elementary School,310200010340,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2014,Open,M340,64 WEST 17 STREET,MANHATTAN,NY,10011,1008187501,5400,105,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Patricia Carney,Principal,917-305-1000,917-305-1005,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M343,M343,The Peck Slip School,310200010343,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",Jul 1 2012,Open,M343,1 PECK SLIP,MANHATTAN,NY,10038,1001060009,1501,101,1,MN25,Battery Park City-Lower Manhattan,Casey Corey,Principal,212-312-6260,212-312-6265,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M347,M347,The 47 American Sign Language & English Lower School,310200010347,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 2005,Open,M047,223 East 23 Street,Manhattan,NY,10010,1009040024,6400,106,2,MN21,Gramercy,PAMELA PRITZKER RIDLEY,Principal,917-326-6609,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M374,M374,Gramercy Arts High School,310200011374,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,M460,40 IRVING PLACE,MANHATTAN,NY,10003,1008720057,5000,106,2,MN21,Gramercy,PAMELA MUDZINGWA MAKIN,Principal,212-253-7076,212-253-8095,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M376,M376,NYC iSchool,310200011376,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2008,Open,M615,131 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,1004910016,3700,102,3,MN24,SoHo-TriBeCa-Civic Center-Little Italy,CARA TAIT,Principal,917-237-7300,212-219-0743,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M391,M391,District 2 Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,M391,2-26 WASHINGTON STREET,MANHATTAN,NY,10004,1000157501,1300,101,1,MN25,Battery Park City-Lower Manhattan,Lindsay Jacobs/Angela Rodriguez,Principal,,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M392,M392,Manhattan Business Academy,310200011392,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2009,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,KAREN POLSONETTI,Principal,212-647-1983,212-647-1989,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M393,M393,Business Of Sports School,310200011393,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2009,Open,M625,439 West 49 Street,Manhattan,NY,10019,1010590015,12700,104,3,MN15,Clinton,JOSHUA SOLOMON,Principal,212-246-2183,212-246-2913,2,2,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
02M394,M394,Emma Lazarus High School,310200011394,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2009,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Michael Giovacchini,Principal,212-925-5017,212-925-5920,2,2,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
02M395,M395,A School Without Walls,310200011395,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2023,Open,M894,90 TRINITY PLACE,MANHATTAN,NY,10006,1000510015,1300,101,1,MN25,Battery Park City-Lower Manhattan,VERONICA COLEMAN,Principal,,,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M397,M397,Spruce Street School,310200010397,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2009,Open,M971,12 Spruce Street,Manhattan,NY,10038,1001000001,1501,101,1,MN25,Battery Park City-Lower Manhattan,NANCY HARRIS,Principal,212-266-4800,212-266-4805,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M399,M399,The High School For Language And Diplomacy,310200011399,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2009,Open,M460,40 IRVING PLACE,MANHATTAN,NY,10003,1008720057,5000,106,2,MN21,Gramercy,Lisa Wang,Principal,212-253-2480,212-253-2539,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M400,M400,High School for Environmental Studies,310200011400,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M834,444 WEST 56 STREET,MANHATTAN,NY,10019,1010650001,13900,104,3,MN15,Clinton,HEATHER DEFLORIO,Principal,212-262-8113,212-258-3550,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M407,M407,Institute for Collaborative Education,310200011407,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M475,345 East 15 Street,Manhattan,NY,10003,1009220008,4800,106,2,MN21,Gramercy,Peter Karp,Principal,212-475-7972,212-475-0459,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M408,M408,Professional Performing Arts High School,310200011408,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M017,328 WEST 48 STREET,MANHATTAN,NY,10036,1010380014,12700,104,3,MN15,Clinton,Leah Dyer,Principal,212-247-8652,212-247-7514,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M411,M411,Baruch College Campus High School,310200011411,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M874,55 EAST 25 STREET,MANHATTAN,NY,10010,1008550016,5600,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Alicia Perez Katz,Principal,212-683-7440,212-683-7338,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M412,M412,N.Y.C. Lab School for Collaborative Studies,310200010412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,BROOKE JACKSON,Principal,212-691-6119,212-691-2147,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M413,M413,School of the Future High School,310200010413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 1999,Open,M660,127 EAST 22 STREET,MANHATTAN,NY,10010,1008780016,6800,105,2,MN21,Gramercy,STACY GOLDSTEIN,Principal,212-475-8086,212-475-9273,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M414,M414,N.Y.C. Museum School,310200010414,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Andre Rodrigues,Principal,212-675-6206,212-675-6524,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M416,M416,Eleanor Roosevelt High School,310200010416,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2002,Open,M855,411 East 76 Street,Manhattan,NY,10021,1014710005,13200,108,5,MN31,Lenox Hill-Roosevelt Island,,,212-772-1220,212-772-1440,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M418,M418,Millennium High School,310200010418,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2002,Open,M824,75 BROAD STREET,MANHATTAN,NY,10004,1000290070,900,101,1,MN25,Battery Park City-Lower Manhattan,COLIN MCEVOY,Principal,212-825-9008,212-825-9095,2,2,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
02M419,M419,Landmark High School,310200011419,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Susanna Tenny,Principal,212-647-7410,212-647-7416,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M420,M420,High School for Health Professions and Human Services,310200011420,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M475,345 East 15 Street,Manhattan,NY,10003,1009220008,4800,106,2,MN21,Gramercy,ROBERT GENTILE,Principal,212-780-9175,212-979-7261,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M422,M422,Quest to Learn,310200011422,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2009,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,MARINA GALAZIDIS,Principal,212-488-3645,,2,2,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
02M425,M425,Leadership and Public Service High School,310200011425,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M894,90 TRINITY PLACE,MANHATTAN,NY,10006,1000510015,1300,101,1,MN25,Battery Park City-Lower Manhattan,Philip Santos,Principal,212-346-0007,212-346-0612,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M427,M427,Manhattan Academy For Arts & Language,310200011427,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,M620,111 East 33 Street,Manhattan,NY,10016,1008897501,7200,105,2,MN20,Murray Hill-Kips Bay,Siv Boletsis,Principal,212-576-0502,212-576-0518,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M432,M432,Murray Hill Academy,310200011432,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,M620,111 East 33 Street,Manhattan,NY,10016,1008897501,7200,105,2,MN20,Murray Hill-Kips Bay,Nicholas Marinacci,I.A. Principal,212-696-0195,212-696-2498,2,2,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
02M437,M437,Hudson High School of Learning Technologies,310200011437,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Michael Wilson,Principal,212-488-3330,212-488-3335,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M438,M438,International High School at Union Square,310200011438,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2010,Open,M460,40 IRVING PLACE,MANHATTAN,NY,10003,1008720057,5000,106,2,MN21,Gramercy,VADEWATIE RAMSUCHIT,Principal,212-533-2560,212-228-2946,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M439,M439,Manhattan Village Academy,310200011439,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M873,43 WEST 22 STREET,MANHATTAN,NY,10010,1008240015,5800,105,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Christina White,Principal,212-242-8752,212-242-7630,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M442,M442,"Ballet Tech, NYC Public School for Dance",310200011442,DOE,General Academic,K-8,"04,05,06,07,08","04,05,06,07,08",Jul 1 2001,Open,M905,890 BROADWAY,MANHATTAN,NY,10003,1008487502,5200,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Veronica York,Principal,212-254-1803,212-477-5048,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,,,,,MFSC
02M449,M449,Vanguard High School,310200011449,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,1014420001,11800,108,5,MN31,Lenox Hill-Roosevelt Island,Rita Doyle,Principal,212-517-5175,212-517-5334,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M459,M459,Manhattan International High School,310200011459,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,1014420001,11800,108,5,MN31,Lenox Hill-Roosevelt Island,Gladys Rodriguez,Principal,212-517-6728,212-517-7147,2,2,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
02M475,M475,Stuyvesant High School,310200011475,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,M477,345 CHAMBERS STREET,MANHATTAN,NY,10282,1000160215,31703,101,1,MN25,Battery Park City-Lower Manhattan,Seung Yu,Principal,212-312-4800,212-587-3874,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M489,M489,High School of Economics and Finance,310200011489,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M833,100 TRINITY PLACE,MANHATTAN,NY,10006,1000520001,1300,101,1,MN25,Battery Park City-Lower Manhattan,MICHAEL STANZIONE,Principal,212-346-0708,212-346-0712,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M500,M500,Unity Center for Urban Technologies,310200011500,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M620,111 East 33 Street,Manhattan,NY,10016,1008897501,7200,105,2,MN20,Murray Hill-Kips Bay,FAUSTO DE LA ROSA,Principal,212-576-0530,212-576-0562,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M507,M507,Urban Assembly Gateway School for Technology,310200011507,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2011,Open,M625,439 West 49 Street,Manhattan,NY,10019,1010590015,12700,104,3,MN15,Clinton,Kristina Dvorakovskaya,Principal,212-246-1041,212-246-2654,2,2,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
02M519,M519,Talent Unlimited High School,310200011519,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,1014420001,11800,108,5,MN31,Lenox Hill-Roosevelt Island,William Gagstetter,Principal,212-737-1530,212-737-2863,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
02M520,M520,Murry Bergtraum High School for Business Careers,310200011520,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1975,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Joyell Simmons,Principal,212-964-9610,212-732-6622,2,2,HS04,,,HS04,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,MFSC
